6,20
5,19
7,21
8,22
9,23
10,24
11,25
12,26
13,27
56,71
33,47
32,46
34,48
35,49
36,50
37,51
38,52
39,53
40,54
85,100
61,76
60,75
62,77
63,78
64,79
65,80
66,81
67,82
68,83
90,105
89,104
91,106
92,107
93,108
94,109
95,110
96,111
97,112
