48,21
20,47
45,18
17,44
52,25
24,51
100,71
27,54
49,22
46,19
53,26
50,23
16,43
106,77
76,105
103,74
73,102
110,81
80,109
83,112
107,78
104,75
111,82
108,79
72,101
84,55
